CHILE;SANTIAGO DE CHILE;COMUNA DE SANTIAGO;AVENIDA;PRESIDENTE BALMACEDA;;99999
ESPAÑA;MURCIA;MURCIA;CALLE;ALEGRIA DE LA HUERTA;JAVALI NUEVO;30832
ESPAÑA;MURCIA;MURCIA;CALLE;ALEGRIA DE LA HUERTA;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;ALEGRIAS;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CAMINO;ALEJANDRICO;;30570
ESPAÑA;MURCIA;MURCIA;CAMINO;ALEJANDRICO;BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;ALEJANDRO SALAZAR;;30004
ESPAÑA;MURCIA;MURCIA;CALLE;ALEJANDRO SEIQUER;LA CATEDRAL;30001
ESPAÑA;MURCIA;MURCIA;PLAZA;ALEJO MOLINA;;30580
ESPAÑA;MURCIA;MURCIA;PLAZA;ALEJO MOLINA;ALQUERIAS;30580
ESPAÑA;MURCIA;MURCIA;CARRIL;ALEJOS;;30110
ESPAÑA;MURCIA;MURCIA;CARRIL;ALEJOS;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CARRIL;ALEJOS;LLANO DE BRUJAS;30161
ESPAÑA;MURCIA;MURCIA;CALLE;ALERCE;SANTO ANGEL|VERDOLAY;30151
ESPAÑA;MURCIA;MURCIA;CALLE;ALERCE;VERDOLAY;30150
ESPAÑA;MURCIA;MURCIA;CALLE;ALFANDE;LOS DOLORES;30011
ESPAÑA;MURCIA;MURCIA;CALLE;ALFANDE;SAN ANTOLIN;30004
ESPAÑA;MURCIA;MURCIA;CALLE;ALFAREROS;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CALLE;ALFAREROS;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CALLE;ALFAREROS;SAN NICOLAS;30005
ESPAÑA;MURCIA;MURCIA;CALLE;ALFARO;SAN BARTOLOME;30001
ESPAÑA;MURCIA;MURCIA;CALLE;ALFERECES PROVISIONALES;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CAMINO;ALFOCEAS;;30009
ESPAÑA;MURCIA;MURCIA;CAMINO;ALFOCEAS;LA ARBOLEJA;30009
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO;GARRES Y LAGES;30158
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALFONSO AVILES OTONS;;30590
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALFONSO AVILES OTONS;GEA Y TRUYOLS;30590
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO BELMONTE FRUTOS;LA RAYA;30167
ESPAÑA;MURCIA;MURCIA;CARRIL;ALFONSO EL REY;;30165
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO GARRE RUBIO;ALQUERIAS;30580
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO PALAZON CLEMARES;LA ALBATALIA;30009
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO PALAZON CLEMARES;SAN ANTONIO;30009
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALFONSO X EL SABIO;MONTEAGUDO;30160
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO X EL SABIO;;30160
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO X EL SABIO;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO X EL SABIO;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO X EL SABIO;SAN LEON MAGNO;30008
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO X EL SABIO;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO X EL SABIO;TORREAGÜERA;30579
ESPAÑA;MURCIA;MURCIA;GRAN VÍA;ALFONSO X EL SABIO;;30008
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO X EL SABIO(BOJAL);BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO XII;NONDUERMAS;30166
ESPAÑA;MURCIA;MURCIA;Z - No definida;ALFONSO XII;;
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO XIII;;30139
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO XIII;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO XIII;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO XIII;JAVALI NUEVO;30832
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO XIII;SAN GINES;30169
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO XIII;SANTO ANGEL;30151
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO XIII;SUCINA;30590
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO XIII;TORREAGÜERA;30579
ESPAÑA;MURCIA;MURCIA;TRAVESIA;ALFONSO XIII;SUCINA;30590
ESPAÑA;MURCIA;MURCIA;CALLE;ALFONSO XIII (SECANO);EL RAAL;30139
ESPAÑA;MURCIA;MURCIA;Z - No definida;ALFOZ DE MURCIA;;
ESPAÑA;MURCIA;MURCIA;SECTOR;ALFOZ OESTE;;
ESPAÑA;MURCIA;MURCIA;CALLE;ALFREDO LOS PINAS;SAN JOSE DE LA VEGA;30570
ESPAÑA;MURCIA;MURCIA;CALLE;ALFREDO NOBEL;LOS RAMOS;30589
ESPAÑA;MURCIA;MURCIA;CALLE;ALFREDO PINAS (S.JOSE);BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;ALGAIDA;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;ALGARABIA;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CALLE;ALGEZARES;BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;ALGEZARES;SAN JOSE DE LA VEGA;30570
ESPAÑA;MURCIA;MURCIA;CARRETERA;ALGEZARES;;
ESPAÑA;MURCIA;MURCIA;CARRETERA;ALGEZARES;SAN BENITO-PROGRESO;30012
ESPAÑA;MURCIA;MURCIA;CALLE;ALGUAZAS;;30012
ESPAÑA;MURCIA;MURCIA;CALLE;ALGUAZAS;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;ALGUAZAS;SANTIAGO EL MAYOR;30012
ESPAÑA;MURCIA;MURCIA;CALLE;"ALHAMA ""FINCA ESCOBAR""";GEA Y TRUYOLS|URB. SIERRA GOLF LO ESCOBAR;30590
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALHAMA DE MURCIA;;30835
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALHAMA DE MURCIA;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;ALHAMA DE MURCIA;;
ESPAÑA;MURCIA;MURCIA;VEREDA;ALHAMAS;;30162
ESPAÑA;MURCIA;MURCIA;VEREDA;ALHAMAS;SANTA CRUZ;30162
ESPAÑA;MURCIA;MURCIA;CALLE;ALHAMBRA;;30012
ESPAÑA;MURCIA;MURCIA;CALLE;ALHAMBRA;LOS DOLORES;30011
ESPAÑA;MURCIA;MURCIA;CALLE;ALHAMBRA;SANTIAGO EL MAYOR;30012
ESPAÑA;MURCIA;MURCIA;CALLE;ALHELIES;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;ALHELIES;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CALLE;ALHELIES;EL RANERO;30009
ESPAÑA;MURCIA;MURCIA;CALLE;ALHELIES;LA ALBATALIA;30009
ESPAÑA;MURCIA;MURCIA;PLAZA;ALHELIES;;30120
ESPAÑA;MURCIA;MURCIA;PLAZA;ALHELIES;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;ALIAGA;ALGEZARES;30157
ESPAÑA;MURCIA;MURCIA;CARRIL;ALIAGAS;;30157
ESPAÑA;MURCIA;MURCIA;CARRIL;ALIAGAS;;30158
ESPAÑA;MURCIA;MURCIA;CARRIL;ALIAGAS;ALGEZARES;30157
ESPAÑA;MURCIA;MURCIA;CARRIL;ALIAGAS;GARRES Y LAGES;30158
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALICANTE;;30006
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALICANTE;;30007
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALICANTE;;30110
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALICANTE;;30160
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALICANTE;;30163
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALICANTE;CASILLAS;30007
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALICANTE;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALICANTE;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALICANTE;MONTEAGUDO;30160
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALICANTE;PUENTE TOCINOS;30006
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALICANTE;ZARANDONA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;ALICANTE;;
ESPAÑA;MURCIA;MURCIA;CALLE;ALICANTE;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;ALICANTE;MOSA TRAJECTUM;30155
ESPAÑA;MURCIA;MURCIA;CARRETERA;ALICANTE;LA PAZ;30009
ESPAÑA;MURCIA;MURCIA;CALLE;ALICANTE (CAÑADAS);CAÑADAS DE SAN PEDRO;30164
ESPAÑA;MURCIA;MURCIA;CALLE;ALJADA;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;ALJADA;SAN LEON MAGNO;30008
ESPAÑA;MURCIA;MURCIA;CALLE;ALJIBE;SANGONERA LA VERDE;30833
ESPAÑA;MURCIA;MURCIA;PLAZA;ALJIBE(CBZO.PLATA);CAÑADAS DE SAN PEDRO;30164
ESPAÑA;MURCIA;MURCIA;CALLE;ALJIBES;CORVERA;30153
ESPAÑA;MURCIA;MURCIA;CARRETERA;ALJUCER;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CALLE;ALJUFIA;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;ALJUFIA;GUADALUPE;30107
ESPAÑA;MURCIA;MURCIA;CALLE;ALMACEN DE ZAPATA;EL RAAL;30139
ESPAÑA;MURCIA;MURCIA;CALLE;ALMAGRAMA;SAN BENITO-PATIÑO;30012
ESPAÑA;MURCIA;MURCIA;CALLE;ALMAGRO (S.JOSE VEGA);BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;ALMANDINO;BAÑOS Y MENDIGO;30155
ESPAÑA;MURCIA;MURCIA;CALLE;ALMANZOR;;30010
ESPAÑA;MURCIA;MURCIA;CALLE;ALMANZOR;LA PURISIMA-BARRIOMAR;30010
ESPAÑA;MURCIA;MURCIA;CALLE;ALMANZOR (BOJAL);BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CARRIL;ALMARCHAS;;30152
ESPAÑA;MURCIA;MURCIA;CARRIL;ALMARCHAS;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CAMINO;ALMAZARA;;30110
ESPAÑA;MURCIA;MURCIA;CAMINO;ALMAZARA;;30160
ESPAÑA;MURCIA;MURCIA;CAMINO;ALMAZARA;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CAMINO;ALMAZARA;MONTEAGUDO;30160
ESPAÑA;MURCIA;MURCIA;CARRIL;ALMAZARA;;30107
ESPAÑA;MURCIA;MURCIA;CARRIL;ALMAZARA;GUADALUPE;30107
ESPAÑA;MURCIA;MURCIA;CALLE;ALMAZARA (GOLF&COUNTRY);"CORVERA|CORVERA GOLF &amp; COUNTRY CLUB";30153
ESPAÑA;MURCIA;MURCIA;CAMINO;ALMAZARA BLANCA;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;ALMENARA;SAN ANTOLIN;30004
ESPAÑA;MURCIA;MURCIA;CALLE;ALMENAS;;30005
ESPAÑA;MURCIA;MURCIA;CALLE;ALMENAS;SANTA TERESA;30004
ESPAÑA;MURCIA;MURCIA;CALLE;ALMENDROS;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;ALMENDROS;GEA Y TRUYOLS;30590
ESPAÑA;MURCIA;MURCIA;CALLE;ALMENDROS;LA ALBERCA;30150
ESPAÑA;MURCIA;MURCIA;CALLE;ALMENDROS;SANGONERA LA VERDE;30833
ESPAÑA;MURCIA;MURCIA;CALLE;ALMENDROS;TORREAGÜERA;30579
ESPAÑA;MURCIA;MURCIA;CAMINO;ALMENDROS;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;ALMERIA;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;ALMERIA;LA ÑORA;30830
ESPAÑA;MURCIA;MURCIA;CALLE;ALMEZ (GOLF&COUNTRY);"CORVERA|CORVERA GOLF &amp; COUNTRY CLUB";30153
ESPAÑA;MURCIA;MURCIA;CARRIL;ALMILLAS;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CALLE;ALMIRANTE CERVERA;LA FLOTA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;ALMIRANTE CHURRUCA;LA FLOTA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;ALMIRANTE FAJARDO DE GUEVARA;LA FLOTA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;ALMIRANTE GRAVINA;SANTIAGO Y ZARAICHE;30007
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALMIRANTE LOAYSA;;
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALMIRANTE LOAYSA;SANTIAGO Y ZARAICHE;30007
ESPAÑA;MURCIA;MURCIA;CALLE;ALMIRANTE LOAYSA;LA FLOTA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;ALMIRANTE MALASPINA;LA FLOTA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;ALMIREZ;SAN BENITO-PATIÑO;30012
ESPAÑA;MURCIA;MURCIA;CARRIL;ALMODOVAR;;30589
ESPAÑA;MURCIA;MURCIA;CARRIL;ALMODOVAR;LOS RAMOS;30589
ESPAÑA;MURCIA;MURCIA;CALLE;ALMOHAJAR;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;ALMOHAJAR;EL CARMEN;30002
ESPAÑA;MURCIA;MURCIA;CALLE;ALMOHAJAR;ERA ALTA;30168
ESPAÑA;MURCIA;MURCIA;CALLE;ALMUDENA;SAN MIGUEL;30005
ESPAÑA;MURCIA;MURCIA;CALLE;ALMUDI;SANTA CATALINA;30004
ESPAÑA;MURCIA;MURCIA;CALLE;ALONDRA;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;ALONSO BERRUGUETE;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;ALONSO DE OJEDA;LA FLOTA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;ALONSO DE OJEDA;SANTIAGO Y ZARAICHE;30007
ESPAÑA;MURCIA;MURCIA;CALLE;ALONSO DE TENZA;ESPINARDO;30100
ESPAÑA;MURCIA;MURCIA;CARRIL;ALONSOS;;30151
ESPAÑA;MURCIA;MURCIA;CARRIL;ALONSOS;SAN PIO X;30010
ESPAÑA;MURCIA;MURCIA;CARRIL;ALONSOS;SANTA CRUZ;30162
ESPAÑA;MURCIA;MURCIA;CARRIL;ALONSOS;SANTO ANGEL;30151
ESPAÑA;MURCIA;MURCIA;PLAZA;AL-QARTAYANNI;MONTEAGUDO;30160
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALQUERIAS;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CARRETERA;ALQUERIAS;BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CARRETERA;ALQUERIAS;LOS RAMOS;30589
ESPAÑA;MURCIA;MURCIA;CARRETERA;ALQUERIAS;TORREAGÜERA;30579
ESPAÑA;MURCIA;MURCIA;CALLE;ALQUERIAS (CBZO.PLATA);CAÑADAS DE SAN PEDRO;30164
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALQUERIAS-SANTOMERA;;30139
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALQUERIAS-SANTOMERA;EL RAAL;30139
ESPAÑA;MURCIA;MURCIA;CARRETERA;ALQUERIAS-SANTOMERA;;30580
ESPAÑA;MURCIA;MURCIA;CALLE;ALQUIBLA;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CALLE;ALQUIBLA;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;ALQUIBLA;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CALLE;ALQUIBLA;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CARRIL;ALQUIBLA;ALGEZARES;30157
ESPAÑA;MURCIA;MURCIA;CALLE;ALTA;ALGEZARES;30157
ESPAÑA;MURCIA;MURCIA;CALLE;ALTA;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CALLE;ALTA;TORREAGÜERA;30579
ESPAÑA;MURCIA;MURCIA;CALLE;ALTA;ZENETA;30588
ESPAÑA;MURCIA;MURCIA;CALLE;ALTAMIRA;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CALLE;ALTAMIRA;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;ALTAONA (BOJAL);BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALTO ATALAYAS;;30110
ESPAÑA;MURCIA;MURCIA;AVENIDA;ALTO ATALAYAS;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;ALTO ATALAYAS;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CAMINO;ALTO ATALAYAS;;30110
ESPAÑA;MURCIA;MURCIA;CAMINO;ALTO DE LAS ATALAYAS;;
ESPAÑA;MURCIA;MURCIA;CAMINO;ALTO DE LAS ATALAYAS;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CAMINO;ALTO DE LAS ATALAYAS;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CARRETERA;ALTO DE LAS ATALAYAS;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CARRETERA;ALTORREAL-LA ALCAINA;;
ESPAÑA;MURCIA;MURCIA;CARRIL;ALTORREAL-LA ALCAINA;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;ALVADEL;ERA ALTA;30168
ESPAÑA;MURCIA;MURCIA;CALLE;ALVAREZ QUINTERO;EL CARMEN;30002
ESPAÑA;MURCIA;MURCIA;CALLE;ALVAREZ QUINTERO;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CALLE;ALVAREZ QUINTERO;LA ALBERCA;30150
ESPAÑA;MURCIA;MURCIA;CALLE;ALVAREZ QUINTERO;MONTEAGUDO;30160
ESPAÑA;MURCIA;MURCIA;CALLE;ALVARO WILLIAM CORBALAN;SAN JOSE DE LA VEGA;30570
ESPAÑA;MURCIA;MURCIA;CALLE;AMADEO;EL RAAL;30139
ESPAÑA;MURCIA;MURCIA;CALLE;AMADEO;SANTA CRUZ;30162
ESPAÑA;MURCIA;MURCIA;CALLE;AMADORES;LA ÑORA;30830
ESPAÑA;MURCIA;MURCIA;CALLE;AMALIA;SAN GINES;30169
ESPAÑA;MURCIA;MURCIA;CALLE;AMALIO FERNANDEZ DELGADO;STA. MARIA DE GRACIA;30008
ESPAÑA;MURCIA;MURCIA;CALLE;AMANECER;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;AMANECER;ESPINARDO;30100
ESPAÑA;MURCIA;MURCIA;CALLE;AMANECER;GEA Y TRUYOLS;30590
ESPAÑA;MURCIA;MURCIA;CALLE;AMANECER;JERONIMO Y AVILESES;30592
ESPAÑA;MURCIA;MURCIA;CALLE;AMANECER;SUCINA;30590
ESPAÑA;MURCIA;MURCIA;Z - No definida;AMANECER;;
ESPAÑA;MURCIA;MURCIA;CALLE;AMAPOLA;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;AMAPOLAS;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;AMAPOLAS;SAN BENITO-PROGRESO;30012
ESPAÑA;MURCIA;MURCIA;CALLE;AMAPOLAS (MONTEBLANCO);CAÑADAS DE SAN PEDRO|URB.PAÑERO|URB.MONTEBLANCO;30164
ESPAÑA;MURCIA;MURCIA;CALLE;AMARANTO;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;AMARGURA;LA ALBERCA;30150
ESPAÑA;MURCIA;MURCIA;CALLE;AMARGURA;LA ÑORA;30830
ESPAÑA;MURCIA;MURCIA;CALLE;AMARGURA;LA RAYA;30167
ESPAÑA;MURCIA;MURCIA;CALLE;AMARGURA;LOS DOLORES;30011
ESPAÑA;MURCIA;MURCIA;CALLE;AMARGURA;PUEBLA DE SOTO;30836
ESPAÑA;MURCIA;MURCIA;CARRIL;AMASIOS;;30570
ESPAÑA;MURCIA;MURCIA;CARRIL;AMASIOS;BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;AMATISTA;;
ESPAÑA;MURCIA;MURCIA;CALLE;AMATISTA;BAÑOS Y MENDIGO|VALLE GOLF RESORT;30155
ESPAÑA;MURCIA;MURCIA;CALLE;AMATISTA;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;AMBAR;BAÑOS Y MENDIGO;30155
ESPAÑA;MURCIA;MURCIA;CALLE;AMBERES;SAN JUAN;30003
ESPAÑA;MURCIA;MURCIA;CALLE;AMBROSIO DE SALAZAR;MONTEAGUDO;30160
ESPAÑA;MURCIA;MURCIA;CALLE;AMBROSIO SALAZAR;EL CARMEN;30002
ESPAÑA;MURCIA;MURCIA;CALLE;AMERICA;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;AMERICA;ALGEZARES;30157
ESPAÑA;MURCIA;MURCIA;CALLE;AMERICA;CASILLAS;30007
ESPAÑA;MURCIA;MURCIA;CALLE;AMERICA;ESPINARDO;30100
ESPAÑA;MURCIA;MURCIA;CALLE;AMERICA;SANGONERA LA VERDE;30833
ESPAÑA;MURCIA;MURCIA;PLAZA;AMERICA;PUENTE TOCINOS;30006
ESPAÑA;MURCIA;MURCIA;CALLE;AMISTAD;CARRASCOY-LA MURTA;30153
ESPAÑA;MURCIA;MURCIA;CALLE;AMISTAD;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CARRIL;AMISTAD;PUENTE TOCINOS;30006
ESPAÑA;MURCIA;MURCIA;CALLE;AMISTAD (POL.IND.);SAN GINES;30169
ESPAÑA;MURCIA;MURCIA;PLAZA;AMORES;SANTA EULALIA;30003
ESPAÑA;MURCIA;MURCIA;CALLE;AMOROS;ERA ALTA;30168
ESPAÑA;MURCIA;MURCIA;CAMINO;AMOROSES;ALQUERIAS;30580
ESPAÑA;MURCIA;MURCIA;CALLE;AMPARO JORDAN;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;ANA MARIA MATUTE;;
ESPAÑA;MURCIA;MURCIA;CALLE;ANCHA;ALGEZARES;30157
ESPAÑA;MURCIA;MURCIA;CALLE;ANCHA;SANTO ANGEL;30151
ESPAÑA;MURCIA;MURCIA;CALLE;ANCHA;TORREAGÜERA;30579
ESPAÑA;MURCIA;MURCIA;CALLE;ANDALUCIA;BARQUEROS;30179
ESPAÑA;MURCIA;MURCIA;CALLE;ANDALUCIA;LOS DOLORES;30011
ESPAÑA;MURCIA;MURCIA;CALLE;ANDALUCIA;VALLADOLISES Y LO JURADO;30600|30154
ESPAÑA;MURCIA;MURCIA;CALLE;ANDALUCITA;BAÑOS Y MENDIGO;30155
ESPAÑA;MURCIA;MURCIA;CARRIL;ANDIQUES;ALGEZARES;30157
ESPAÑA;MURCIA;MURCIA;CALLE;ANDORRA DE TERUEL;EL CARMEN;30002
ESPAÑA;MURCIA;MURCIA;CALLE;ANDRES BAQUERO;SAN BARTOLOME;30001
ESPAÑA;MURCIA;MURCIA;CALLE;ANDRES DE CLARAMONTE;VISTA ALEGRE;30007
ESPAÑA;MURCIA;MURCIA;CARRIL;ANDRES EL ABOGADO;GUADALUPE;30107
ESPAÑA;MURCIA;MURCIA;CARRIL;ANDRES EL ABOGADO;LA ALBATALIA;30009
ESPAÑA;MURCIA;MURCIA;CARRIL;ANDRES EL LECHERO;;30168
ESPAÑA;MURCIA;MURCIA;AVENIDA;ANDRES HERNANDEZ ROS;;30107
ESPAÑA;MURCIA;MURCIA;CALLE;ANDRES SANCHEZ;;30011
ESPAÑA;MURCIA;MURCIA;CALLE;ANDRES SANCHEZ;SANTIAGO EL MAYOR;30011
ESPAÑA;MURCIA;MURCIA;CALLE;ANDRES SEGOVIA;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;ANDRES SEGOVIA;BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;ANDRES SEGOVIA;ESPINARDO;30100
ESPAÑA;MURCIA;MURCIA;CALLE;ANDRES SOBEJANO;;30010
ESPAÑA;MURCIA;MURCIA;CALLE;ANDRES SOBEJANO;LA PURISIMA-BARRIOMAR;30010
ESPAÑA;MURCIA;MURCIA;CAMINO;ANDREU;ALQUERIAS;30580
ESPAÑA;MURCIA;MURCIA;CARRIL;ANDREU;GUADALUPE;
ESPAÑA;MURCIA;MURCIA;CARRIL;ANDREUS;;30009
ESPAÑA;MURCIA;MURCIA;CARRIL;ANDREUS;LA ALBATALIA;30009
ESPAÑA;MURCIA;MURCIA;CALLE;ANETO;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;ANETOS (CUEVAS NORTE);SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL;;30012
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL;EL CARMEN;30002
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL;JAVALI NUEVO;30832
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL;LOS RAMOS;30589
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL;SAN BENITO-PATIÑO;30012
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL;SANTIAGO EL MAYOR;30012
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL ANDRES BROTONS;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL ANDRES BROTONS;EL PUNTAL;30100
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL CABALLERO GALLEGO;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CALLEJON;ANGEL EL CIEGO;EL RAAL;30139
ESPAÑA;MURCIA;MURCIA;CARRIL;ANGEL EL PERIN;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CALLE;"ANGEL GARCIA ""EL PICHI""";;
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL GARCIA 'EL PICHI';;30005
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL GUILLAMON;;30012
ESPAÑA;MURCIA;MURCIA;CARRIL;ANGEL GUILLAMON;SAN BENITO-PATIÑO;30012
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL GUIRAO;SAN MIGUEL;30001
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL LAORDEN CARRILLO;PUENTE TOCINOS;30006
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL LIZA;GARRES Y LAGES;
ESPAÑA;MURCIA;MURCIA;CALLE;ANGEL LOPEZ PREFASI;MONTEAGUDO;30160
